"FISHID","fish_name","scientific_name","family","genus","gear","fisher_ID","date","month","year","village","time_decimal","total_weight","number_fish","total_sold","total_consumed"
8,"ambanivava","Polydactylus malagasyensis",NA,"Polydactylus",1,8,2017-06-08,6,2017,1,4.37,0.025,1,0,0.025
8,"ambanivava","Polydactylus malagasyensis",NA,"Polydactylus",1,35,2016-05-29,5,2016,1,3.67,0.0524297052154195,1,0.0524297052154195,0
8,"ambanivava","Polydactylus malagasyensis",NA,"Polydactylus",1,23,2016-06-19,6,2016,4,2.83,0.065,1,0.065,0
8,"ambanivava","Polydactylus malagasyensis",NA,"Polydactylus",1,9,2016-04-01,4,2016,5,5,2,32,2,0
8,"ambanivava","Polydactylus malagasyensis",NA,"Polydactylus",8,31,2016-08-06,8,2016,1,3.47,0.524297052154195,10,0.524297052154195,0
8,"ambanivava","Polydactylus malagasyensis",NA,"Polydactylus",1,30,2016-02-26,2,2016,1,6.42,0.524297052154195,10,0.524297052154195,0
8,"ambanivava","Polydactylus malagasyensis",NA,"Polydactylus",1,9,2016-05-26,5,2016,3,1.75,0.034,1,0,0.034
8,"ambanivava","Polydactylus malagasyensis",NA,"Polydactylus",8,30,2016-10-15,10,2016,1,2.5,0.09,2,0.09,0
8,"ambanivava","Polydactylus malagasyensis",NA,"Polydactylus",1,14,2016-09-23,9,2016,1,6.5,0.419437641723356,8,0.419437641723356,0
8,"ambanivava","Polydactylus malagasyensis",NA,"Polydactylus",1,2,2016-06-11,6,2016,3,2.12,0.016,1,0,0.016
8,"ambanivava","Polydactylus malagasyensis",NA,"Polydactylus",1,19,2016-05-06,5,2016,1,2.58,0.025,1,0,0.025
8,"ambanivava","Polydactylus malagasyensis",NA,"Polydactylus",8,30,2016-10-20,10,2016,1,1,0.209718820861678,4,0.209718820861678,0
8,"ambanivava","Polydactylus malagasyensis",NA,"Polydactylus",1,51,2016-05-29,5,2016,1,3.17,0.135,2,0,0.135
8,"ambanivava","Polydactylus malagasyensis",NA,"Polydactylus",1,33,2016-02-22,2,2016,1,6.72,0.367007936507937,7,0.367007936507937,0
8,"ambanivava","Polydactylus malagasyensis",NA,"Polydactylus",1,10,2016-07-19,7,2016,1,3,0.0524297052154195,1,0.0524297052154195,0
8,"ambanivava","Polydactylus malagasyensis",NA,"Polydactylus",1,33,2017-04-20,4,2017,1,4.7,0.07,1,0,0.07
8,"ambanivava","Polydactylus malagasyensis",NA,"Polydactylus",1,27,2016-09-23,9,2016,1,2.33,0.209718820861678,4,0.209718820861678,0
8,"ambanivava","Polydactylus malagasyensis",NA,"Polydactylus",8,1,2016-03-12,3,2016,3,2.03,0.069,2,0,0.069
8,"ambanivava","Polydactylus malagasyensis",NA,"Polydactylus",1,15,2016-10-16,10,2016,3,2.7,0.175,7,0,0.175
8,"ambanivava","Polydactylus malagasyensis",NA,"Polydactylus",1,39,2017-04-15,4,2017,1,5,0.0524297052154195,1,0.0524297052154195,0
8,"ambanivava","Polydactylus malagasyensis",NA,"Polydactylus",1,9,2016-02-26,2,2016,1,6,0.524297052154195,10,0,1
8,"ambanivava","Polydactylus malagasyensis",NA,"Polydactylus",1,36,2016-10-14,10,2016,1,3.28,0.367007936507937,7,0.367007936507937,0
8,"ambanivava","Polydactylus malagasyensis",NA,"Polydactylus",8,2,2016-07-10,7,2016,3,2.83,0.045,2,0,0.045
8,"ambanivava","Polydactylus malagasyensis",NA,"Polydactylus",1,30,2016-08-06,8,2016,1,5.27,0.943734693877551,18,0.943734693877551,0
8,"ambanivava","Polydactylus malagasyensis",NA,"Polydactylus",1,9,2016-07-10,7,2016,4,3.67,0.045,1,0,0.045
8,"ambanivava","Polydactylus malagasyensis",NA,"Polydactylus",1,36,2016-07-08,7,2016,1,6.25,0.419437641723356,8,0.419437641723356,0
8,"ambanivava","Polydactylus malagasyensis",NA,"Polydactylus",1,5,2017-03-25,3,2017,3,3.03,0.06,1,0,0.06
8,"ambanivava","Polydactylus malagasyensis",NA,"Polydactylus",1,47,2016-09-23,9,2016,1,5.25,0.03,1,0.03,0
8,"ambanivava","Polydactylus malagasyensis",NA,"Polydactylus",1,30,2016-05-29,5,2016,1,4.3,0.209718820861678,4,0.209718820861678,0
8,"ambanivava","Polydactylus malagasyensis",NA,"Polydactylus",1,9,2016-06-11,6,2016,3,1.7,0.14,1,0,0.14
8,"ambanivava","Polydactylus malagasyensis",NA,"Polydactylus",1,5,2016-03-29,3,2016,5,2.5,1.82,28,1.82,0
8,"ambanivava","Polydactylus malagasyensis",NA,"Polydactylus",1,47,2016-06-16,6,2016,1,4.75,0.157289115646258,3,0.157289115646258,0
8,"ambanivava","Polydactylus malagasyensis",NA,"Polydactylus",1,22,2017-05-15,5,2017,3,3.03,0.26,13,0.26,0
8,"ambanivava","Polydactylus malagasyensis",NA,"Polydactylus",1,12,2016-04-23,4,2016,1,2.75,0.1,2,0.1,0
8,"ambanivava","Polydactylus malagasyensis",NA,"Polydactylus",8,3,2016-05-26,5,2016,3,1.73,0.026,1,0,0.026
9,"ambatsiarana","Ostorhinchus sp. (black and white)",NA,"Ostorhinchus",1,6,2017-03-23,3,2017,1,3.42,0.09,2,0,0.09
9,"ambatsiarana","Ostorhinchus sp. (black and white)",NA,"Ostorhinchus",1,27,2017-01-11,1,2017,1,3.5,0.145680357142857,3,0.145680357142857,0
9,"ambatsiarana","Ostorhinchus sp. (black and white)",NA,"Ostorhinchus",1,47,2016-06-16,6,2016,1,4.75,0.48560119047619,10,0.48560119047619,0
9,"ambatsiarana","Ostorhinchus sp. (black and white)",NA,"Ostorhinchus",1,5,2016-09-09,9,2016,4,1.5,0.228,5,0.228,0
9,"ambatsiarana","Ostorhinchus sp. (black and white)",NA,"Ostorhinchus",1,35,2016-03-12,3,2016,1,5.25,1.35968333333333,28,1.35968333333333,0
9,"ambatsiarana","Ostorhinchus sp. (black and white)",NA,"Ostorhinchus",1,4,2017-07-24,7,2017,1,3.5,0.339920833333333,7,0.339920833333333,0
9,"ambatsiarana","Ostorhinchus sp. (black and white)",NA,"Ostorhinchus",1,14,2016-04-23,4,2016,1,6.8,0.048560119047619,1,0.048560119047619,0
9,"ambatsiarana","Ostorhinchus sp. (black and white)",NA,"Ostorhinchus",1,4,2017-03-23,3,2017,1,6.08,0.388480952380952,8,0.388480952380952,0
9,"ambatsiarana","Ostorhinchus sp. (black and white)",NA,"Ostorhinchus",1,27,2017-02-15,2,2017,1,4.92,0.025,1,0.025,0
9,"ambatsiarana","Ostorhinchus sp. (black and white)",NA,"Ostorhinchus",1,35,2016-02-22,2,2016,1,7.75,1.94240476190476,40,1.94240476190476,0
9,"ambatsiarana","Ostorhinchus sp. (black and white)",NA,"Ostorhinchus",1,33,2016-07-26,7,2016,1,3.17,0.971202380952381,20,0.971202380952381,0
9,"ambatsiarana","Ostorhinchus sp. (black and white)",NA,"Ostorhinchus",1,32,2017-02-15,2,2017,1,3.08,0.728401785714286,15,0.728401785714286,0
9,"ambatsiarana","Ostorhinchus sp. (black and white)",NA,"Ostorhinchus",1,11,2016-07-10,7,2016,3,3.5,0.037,1,0,0.037
9,"ambatsiarana","Ostorhinchus sp. (black and white)",NA,"Ostorhinchus",1,14,2016-09-23,9,2016,1,6.5,1.94240476190476,40,1.94240476190476,0
9,"ambatsiarana","Ostorhinchus sp. (black and white)",NA,"Ostorhinchus",1,30,2016-03-12,3,2016,1,4.27,0.048560119047619,1,0.048560119047619,0
9,"ambatsiarana","Ostorhinchus sp. (black and white)",NA,"Ostorhinchus",1,49,2016-08-06,8,2016,1,4.08,0.971202380952381,20,0.971202380952381,0
9,"ambatsiarana","Ostorhinchus sp. (black and white)",NA,"Ostorhinchus",1,4,2016-03-18,3,2016,1,3.42,0.07,2,0,0.07
9,"ambatsiarana","Ostorhinchus sp. (black and white)",NA,"Ostorhinchus",1,47,2017-02-11,2,2017,1,1.5,0.291360714285714,6,0.291360714285714,0
9,"ambatsiarana","Ostorhinchus sp. (black and white)",NA,"Ostorhinchus",1,27,2017-02-11,2,2017,3,2.93,0.025,1,0,0.025
9,"ambatsiarana","Ostorhinchus sp. (black and white)",NA,"Ostorhinchus",1,17,2016-05-14,5,2016,4,16,0.445,10,0.445,0
9,"ambatsiarana","Ostorhinchus sp. (black and white)",NA,"Ostorhinchus",1,47,2017-05-15,5,2017,1,3.83,0.035,1,0,0.035
9,"ambatsiarana","Ostorhinchus sp. (black and white)",NA,"Ostorhinchus",1,17,2016-07-28,7,2016,2,2.32,0.28,1,0,0.28
9,"ambatsiarana","Ostorhinchus sp. (black and white)",NA,"Ostorhinchus",8,30,2016-10-20,10,2016,1,1,0.291360714285714,6,0.291360714285714,0
9,"ambatsiarana","Ostorhinchus sp. (black and white)",NA,"Ostorhinchus",1,30,2016-02-26,2,2016,1,6.42,0.194240476190476,4,0.194240476190476,0
9,"ambatsiarana","Ostorhinchus sp. (black and white)",NA,"Ostorhinchus",1,38,2016-10-26,10,2016,1,2.75,0.045,1,0,0.045
9,"ambatsiarana","Ostorhinchus sp. (black and white)",NA,"Ostorhinchus",1,15,2016-08-12,8,2016,3,2.78,0.03,1,0,0.03
9,"ambatsiarana","Ostorhinchus sp. (black and white)",NA,"Ostorhinchus",1,43,2016-02-22,2,2016,1,4.92,0.035,1,0.035,0
9,"ambatsiarana","Ostorhinchus sp. (black and white)",NA,"Ostorhinchus",1,49,2016-06-10,6,2016,1,3.25,0.291360714285714,6,0.291360714285714,0
9,"ambatsiarana","Ostorhinchus sp. (black and white)",NA,"Ostorhinchus",1,2,2016-03-22,3,2016,1,3.12,0.0971202380952381,2,0.0971202380952381,0
9,"ambatsiarana","Ostorhinchus sp. (black and white)",NA,"Ostorhinchus",1,49,2016-10-20,10,2016,1,4,0.728401785714286,15,0.728401785714286,0
9,"ambatsiarana","Ostorhinchus sp. (black and white)",NA,"Ostorhinchus",1,27,2016-07-08,7,2016,1,3.35,0.728401785714286,15,0.728401785714286,0
9,"ambatsiarana","Ostorhinchus sp. (black and white)",NA,"Ostorhinchus",1,15,2017-01-11,1,2017,1,2.25,4.85601190476191,100,4.85601190476191,0
9,"ambatsiarana","Ostorhinchus sp. (black and white)",NA,"Ostorhinchus",1,4,2016-12-13,12,2016,1,2.5,0.145680357142857,3,0.145680357142857,0
9,"ambatsiarana","Ostorhinchus sp. (black and white)",NA,"Ostorhinchus",1,22,2016-10-15,10,2016,1,3.78,3.64200892857143,75,3.64200892857143,0
9,"ambatsiarana","Ostorhinchus sp. (black and white)",NA,"Ostorhinchus",1,14,2016-05-14,5,2016,1,4.08,0.035,1,0,0.035
9,"ambatsiarana","Ostorhinchus sp. (black and white)",NA,"Ostorhinchus",1,15,2016-02-09,2,2016,1,7,0.48560119047619,10,0.48560119047619,0
9,"ambatsiarana","Ostorhinchus sp. (black and white)",NA,"Ostorhinchus",1,24,2016-02-26,2,2016,1,4.92,0.06,2,0,0.06
9,"ambatsiarana","Ostorhinchus sp. (black and white)",NA,"Ostorhinchus",2,3,2016-08-09,8,2016,2,6.25,0.095,3,0,0.095
9,"ambatsiarana","Ostorhinchus sp. (black and white)",NA,"Ostorhinchus",1,14,2016-05-29,5,2016,1,5.35,0.922642261904762,19,0.922642261904762,0
9,"ambatsiarana","Ostorhinchus sp. (black and white)",NA,"Ostorhinchus",1,49,2016-02-22,2,2016,1,5.75,0.971202380952381,20,0.971202380952381,0
9,"ambatsiarana","Ostorhinchus sp. (black and white)",NA,"Ostorhinchus",1,35,2016-05-29,5,2016,1,3.67,1.45680357142857,30,1.45680357142857,0
9,"ambatsiarana","Ostorhinchus sp. (black and white)",NA,"Ostorhinchus",1,27,2016-09-28,9,2016,1,1.62,0.582721428571429,12,0.582721428571429,0
9,"ambatsiarana","Ostorhinchus sp. (black and white)",NA,"Ostorhinchus",1,52,2017-02-22,2,2017,1,3.38,0.388480952380952,8,0.388480952380952,0
9,"ambatsiarana","Ostorhinchus sp. (black and white)",NA,"Ostorhinchus",1,17,2016-09-19,9,2016,2,3.57,0.24,2,0.24,0
9,"ambatsiarana","Ostorhinchus sp. (black and white)",NA,"Ostorhinchus",1,27,2016-03-18,3,2016,1,3.08,0.07,2,0,0.07
9,"ambatsiarana","Ostorhinchus sp. (black and white)",NA,"Ostorhinchus",1,8,2016-09-30,9,2016,1,2.8,0.095,3,0,0.095
9,"ambatsiarana","Ostorhinchus sp. (black and white)",NA,"Ostorhinchus",1,19,2016-05-06,5,2016,1,2.58,0.035,1,0,0.035
9,"ambatsiarana","Ostorhinchus sp. (black and white)",NA,"Ostorhinchus",1,10,2017-04-13,4,2017,2,3.17,0.1,4,0,0.1
9,"ambatsiarana","Ostorhinchus sp. (black and white)",NA,"Ostorhinchus",1,6,2017-07-23,7,2017,1,4.22,0.194240476190476,4,0.194240476190476,0
9,"ambatsiarana","Ostorhinchus sp. (black and white)",NA,"Ostorhinchus",2,26,2017-04-22,4,2017,2,3.83,0.045,4,0,0.045
9,"ambatsiarana","Ostorhinchus sp. (black and white)",NA,"Ostorhinchus",7,9,2016-05-25,5,2016,4,4,0.051,3,0,0.051
9,"ambatsiarana","Ostorhinchus sp. (black and white)",NA,"Ostorhinchus",2,8,2016-08-12,8,2016,1,6.25,0.045,1,0.045,0
9,"ambatsiarana","Ostorhinchus sp. (black and white)",NA,"Ostorhinchus",1,18,2017-05-20,5,2017,2,3.67,0.035,1,0,0.035
9,"ambatsiarana","Ostorhinchus sp. (black and white)",NA,"Ostorhinchus",1,22,2016-07-20,7,2016,1,3.35,1.99096488095238,41,1.99096488095238,0
9,"ambatsiarana","Ostorhinchus sp. (black and white)",NA,"Ostorhinchus",1,23,2016-03-12,3,2016,1,4.75,1.0197625,21,1.0197625,0
9,"ambatsiarana","Ostorhinchus sp. (black and white)",NA,"Ostorhinchus",1,35,2016-05-14,5,2016,1,3.68,0.12,2,0.12,0
9,"ambatsiarana","Ostorhinchus sp. (black and white)",NA,"Ostorhinchus",1,9,2016-02-26,2,2016,1,6,0.24,6,0,0.24
9,"ambatsiarana","Ostorhinchus sp. (black and white)",NA,"Ostorhinchus",1,45,2016-10-14,10,2016,1,5,3.73912916666667,77,3.73912916666667,0
9,"ambatsiarana","Ostorhinchus sp. (black and white)",NA,"Ostorhinchus",1,18,2016-05-14,5,2016,4,4.82,0.175,2,0,0.175
9,"ambatsiarana","Ostorhinchus sp. (black and white)",NA,"Ostorhinchus",1,28,2016-09-09,9,2016,4,2.17,0.385,10,0.385,0
9,"ambatsiarana","Ostorhinchus sp. (black and white)",NA,"Ostorhinchus",1,33,2017-06-08,6,2017,1,4.55,0.194240476190476,4,0.194240476190476,0
9,"ambatsiarana","Ostorhinchus sp. (black and white)",NA,"Ostorhinchus",1,49,2016-08-19,8,2016,1,4.73,6.99265714285714,144,6.99265714285714,0
9,"ambatsiarana","Ostorhinchus sp. (black and white)",NA,"Ostorhinchus",1,22,2016-09-30,9,2016,1,5.5,3.93336964285714,81,3.93336964285714,0
9,"ambatsiarana","Ostorhinchus sp. (black and white)",NA,"Ostorhinchus",1,22,2016-07-26,7,2016,1,3.43,2.91360714285714,60,2.91360714285714,0
9,"ambatsiarana","Ostorhinchus sp. (black and white)",NA,"Ostorhinchus",1,27,2016-09-23,9,2016,1,2.33,0.0971202380952381,2,0.0971202380952381,0
9,"ambatsiarana","Ostorhinchus sp. (black and white)",NA,"Ostorhinchus",8,30,2016-10-15,10,2016,1,2.5,0.388480952380952,8,0.388480952380952,0
10,"ambatsimenabimaso","Myripristis berndti",NA,"Myripristis",1,14,2016-06-29,6,2016,2,4.75,0.16,1,0,0.16
10,"ambatsimenabimaso","Myripristis berndti",NA,"Myripristis",1,2,2016-06-29,6,2016,2,3.33,0.09,2,0,0.09
10,"ambatsimenabimaso","Myripristis berndti",NA,"Myripristis",1,2,2017-09-17,9,2017,2,4.17,0.03,1,0,0.03
10,"ambatsimenabimaso","Myripristis berndti",NA,"Myripristis",1,17,2016-09-19,9,2016,2,3.57,1.535,31,1.535,0
10,"ambatsimenabimaso","Myripristis berndti",NA,"Myripristis",1,13,2016-06-29,6,2016,2,4.75,0.27,3,0.27,0
10,"ambatsimenabimaso","Myripristis berndti",NA,"Myripristis",1,19,2016-08-22,8,2016,2,2.4,0.14,3,0,0.14
10,"ambatsimenabimaso","Myripristis berndti",NA,"Myripristis",1,23,2016-02-09,2,2016,1,5.75,0.0752777166046881,1,0.0752777166046881,0
10,"ambatsimenabimaso","Myripristis berndti",NA,"Myripristis",1,15,2016-06-15,6,2016,2,3.3,0.48,5,0,0.48
10,"ambatsimenabimaso","Myripristis berndti",NA,"Myripristis",1,8,2016-09-21,9,2016,2,6.42,0.545,7,0.545,0
10,"ambatsimenabimaso","Myripristis berndti",NA,"Myripristis",1,11,2016-10-23,10,2016,2,1.67,1.98,17,1.98,0
10,"ambatsimenabimaso","Myripristis berndti",NA,"Myripristis",1,15,2016-09-19,9,2016,2,4.25,2.085,43,2.085,0
10,"ambatsimenabimaso","Myripristis berndti",NA,"Myripristis",1,5,2016-08-24,8,2016,4,2,0.06,1,0,0.06
10,"ambatsimenabimaso","Myripristis berndti",NA,"Myripristis",1,9,2016-06-29,6,2016,2,4.17,0.255,3,0.255,0
10,"ambatsimenabimaso","Myripristis berndti",NA,"Myripristis",1,16,2016-06-29,6,2016,2,5.97,0.14,1,0,0.14
10,"ambatsimenabimaso","Myripristis berndti",NA,"Myripristis",1,2,2016-08-05,8,2016,2,3.17,0.05,1,0,0.05
10,"ambatsimenabimaso","Myripristis berndti",NA,"Myripristis",1,6,2016-06-29,6,2016,2,5.97,0.29,4,0.29,0
10,"ambatsimenabimaso","Myripristis berndti",NA,"Myripristis",2,3,2017-09-14,9,2017,2,6.9,0.03,1,0,0.03
10,"ambatsimenabimaso","Myripristis berndti",NA,"Myripristis",1,15,2016-09-19,9,2016,2,4.25,0.315,3,0.315,0
10,"ambatsimenabimaso","Myripristis berndti",NA,"Myripristis",1,6,2016-06-29,6,2016,2,5.97,0.105,2,0.105,0
12,"ambatsimena","Centroberyx spinosus",NA,"Centroberyx",1,41,2017-03-24,3,2017,4,2.17,0.145,1,0.145,0
12,"ambatsimena","Centroberyx spinosus",NA,"Centroberyx",1,29,2017-05-15,5,2017,1,3.9,0.04,1,0,0.04
12,"ambatsimena","Centroberyx spinosus",NA,"Centroberyx",1,33,2017-05-15,5,2017,1,4.03,0.095,1,0,0.095
12,"ambatsimena","Centroberyx spinosus",NA,"Centroberyx",1,24,2016-12-18,12,2016,3,1.08,0.045,2,0,0.045
12,"ambatsimena","Centroberyx spinosus",NA,"Centroberyx",1,18,2016-10-26,10,2016,1,3.33,0.085,1,0,0.085
12,"ambatsimena","Centroberyx spinosus",NA,"Centroberyx",1,18,2016-12-12,12,2016,4,2.5,0.145,1,0.145,0
12,"ambatsimena","Centroberyx spinosus",NA,"Centroberyx",8,4,2016-03-12,3,2016,3,1.27,0.067,4,0,0.067
12,"ambatsimena","Centroberyx spinosus",NA,"Centroberyx",1,20,2016-08-12,8,2016,3,1.65,0.03,1,0,0.03
12,"ambatsimena","Centroberyx spinosus",NA,"Centroberyx",1,18,2017-06-21,6,2017,2,3.25,0.13,2,0.13,0
12,"ambatsimena","Centroberyx spinosus",NA,"Centroberyx",1,15,2016-09-19,9,2016,2,4.25,1.78,16,1.78,0
12,"ambatsimena","Centroberyx spinosus",NA,"Centroberyx",1,19,2016-08-12,8,2016,3,0.62,0.4,10,0,0.4
12,"ambatsimena","Centroberyx spinosus",NA,"Centroberyx",1,36,2017-01-11,1,2017,1,3.75,0.281692307692308,4,0.281692307692308,0
12,"ambatsimena","Centroberyx spinosus",NA,"Centroberyx",1,2,2016-12-09,12,2016,2,2.5,0.11,2,0,0.11
12,"ambatsimena","Centroberyx spinosus",NA,"Centroberyx",1,2,2016-08-09,8,2016,2,4.17,0.065,1,0,0.065
17,"ambitry","Lethrinus crocineus",NA,"Lethrinus",1,8,2017-03-29,3,2017,2,3.5,0.41,6,0.41,0
17,"ambitry","Lethrinus crocineus",NA,"Lethrinus",8,10,2016-05-26,5,2016,3,2.82,0.071,1,0,0.071
17,"ambitry","Lethrinus crocineus",NA,"Lethrinus",1,34,2016-10-26,10,2016,1,5.18,0.712758620689655,2,0.712758620689655,0
17,"ambitry","Lethrinus crocineus",NA,"Lethrinus",1,19,2016-08-22,8,2016,2,2.4,0.05,1,0,0.05
17,"ambitry","Lethrinus crocineus",NA,"Lethrinus",1,20,2016-08-12,8,2016,3,1.65,0.095,1,0,0.095
17,"ambitry","Lethrinus crocineus",NA,"Lethrinus",1,11,2017-05-11,5,2017,2,2.25,0.43,1,0.43,0
17,"ambitry","Lethrinus crocineus",NA,"Lethrinus",1,11,2016-04-22,4,2016,2,2.5,0.475,2,0.475,0
17,"ambitry","Lethrinus crocineus",NA,"Lethrinus",2,46,2017-04-23,4,2017,4,4.5,0.19,1,0.19,0
17,"ambitry","Lethrinus crocineus",NA,"Lethrinus",1,18,2017-06-21,6,2017,2,3.25,0.225,1,0,0.225
17,"ambitry","Lethrinus crocineus",NA,"Lethrinus",1,34,2016-07-20,7,2016,1,4,1.655,1,1.655,0
17,"ambitry","Lethrinus crocineus",NA,"Lethrinus",1,18,2016-10-25,10,2016,4,12,1.079,1,0,1.079
17,"ambitry","Lethrinus crocineus",NA,"Lethrinus",1,15,2016-06-16,6,2016,2,3.8,0.115,1,0,0.115
17,"ambitry","Lethrinus crocineus",NA,"Lethrinus",1,5,2016-11-26,11,2016,2,3.25,0.195,2,0.195,0
17,"ambitry","Lethrinus crocineus",NA,"Lethrinus",1,5,2016-11-21,11,2016,4,2,0.53,1,0,0.53
17,"ambitry","Lethrinus crocineus",NA,"Lethrinus",1,18,2017-02-15,2,2017,4,1.67,0.545,1,0,0.545
17,"ambitry","Lethrinus crocineus",NA,"Lethrinus",1,10,2016-04-19,4,2016,4,3.5,0.68,3,0,0.68
17,"ambitry","Lethrinus crocineus",NA,"Lethrinus",1,2,2016-04-26,4,2016,2,7,0.305,1,0,0.305
17,"ambitry","Lethrinus crocineus",NA,"Lethrinus",1,15,2016-09-19,9,2016,2,4.25,0.055,1,0,0.055
17,"ambitry","Lethrinus crocineus",NA,"Lethrinus",1,18,2016-12-12,12,2016,4,2.5,0.865,1,0.865,0
17,"ambitry","Lethrinus crocineus",NA,"Lethrinus",1,39,2017-04-15,4,2017,1,5,0.356379310344828,1,0.356379310344828,0
17,"ambitry","Lethrinus crocineus",NA,"Lethrinus",2,26,2017-04-22,4,2017,2,3.83,0.12,1,0,0.12
17,"ambitry","Lethrinus crocineus",NA,"Lethrinus",1,5,2016-06-12,6,2016,4,2.25,0.994,1,0,0.994
17,"ambitry","Lethrinus crocineus",NA,"Lethrinus",1,18,2017-05-20,5,2017,2,3.67,0.13,2,0.13,0
17,"ambitry","Lethrinus crocineus",NA,"Lethrinus",1,9,2017-05-20,5,2017,2,3.17,0.05,1,0,0.05
17,"ambitry","Lethrinus crocineus",NA,"Lethrinus",2,20,2016-05-14,5,2016,4,5.33,0.981,6,0.981,0
17,"ambitry","Lethrinus crocineus",NA,"Lethrinus",1,10,2017-02-11,2,2017,3,2,0.08,1,0,0.08
17,"ambitry","Lethrinus crocineus",NA,"Lethrinus",1,47,2017-05-15,5,2017,1,3.83,0.025,1,0,0.025
17,"ambitry","Lethrinus crocineus",NA,"Lethrinus",1,17,2016-07-28,7,2016,2,2.32,0.715,2,0,0.715
17,"ambitry","Lethrinus crocineus",NA,"Lethrinus",1,18,2017-04-20,4,2017,2,3.25,0.57,4,0.57,0
17,"ambitry","Lethrinus crocineus",NA,"Lethrinus",2,3,2016-04-23,4,2016,4,1.5,1.1,1,0,1.1
17,"ambitry","Lethrinus crocineus",NA,"Lethrinus",1,34,2016-11-10,11,2016,4,4,1.59,4,0,1.59
18,"ambosy","Sillago sihama",NA,"Sillago",1,30,2016-08-19,8,2016,1,3.85,0.302819172932331,6,0.302819172932331,0
18,"ambosy","Sillago sihama",NA,"Sillago",1,47,2017-04-20,4,2017,1,4.97,0.015,1,0,0.915
18,"ambosy","Sillago sihama",NA,"Sillago",1,9,2016-03-12,3,2016,1,6.27,0.100939724310777,2,0.100939724310777,0
18,"ambosy","Sillago sihama",NA,"Sillago",1,8,2016-08-19,8,2016,5,5.33,0.075,2,0.075,0
18,"ambosy","Sillago sihama",NA,"Sillago",8,30,2016-10-15,10,2016,1,2.5,1.05986710526316,21,1.05986710526316,0
18,"ambosy","Sillago sihama",NA,"Sillago",1,30,2016-06-10,6,2016,1,3.17,0.504698621553885,10,0.504698621553885,0
18,"ambosy","Sillago sihama",NA,"Sillago",1,29,2017-04-26,4,2017,1,7.42,0.100939724310777,2,0.100939724310777,0
18,"ambosy","Sillago sihama",NA,"Sillago",1,14,2016-05-29,5,2016,1,5.35,0.353289035087719,7,0.353289035087719,0
18,"ambosy","Sillago sihama",NA,"Sillago",1,32,2016-03-18,3,2016,1,5.25,0.151409586466165,3,0.151409586466165,0
18,"ambosy","Sillago sihama",NA,"Sillago",1,47,2017-02-11,2,2017,1,1.5,0.06,1,0,0.06
18,"ambosy","Sillago sihama",NA,"Sillago",1,6,2017-08-19,8,2017,2,3.75,0.04,1,0,0.04
18,"ambosy","Sillago sihama",NA,"Sillago",1,30,2016-05-29,5,2016,1,4.3,1.05986710526316,21,1.05986710526316,0
18,"ambosy","Sillago sihama",NA,"Sillago",1,49,2016-06-10,6,2016,1,3.25,0.555168483709273,11,0.555168483709273,0
18,"ambosy","Sillago sihama",NA,"Sillago",1,14,2016-04-23,4,2016,1,6.8,2.27114379699248,45,2.27114379699248,0
18,"ambosy","Sillago sihama",NA,"Sillago",1,27,2016-07-08,7,2016,1,3.35,0.05,1,0,0.05
18,"ambosy","Sillago sihama",NA,"Sillago",1,15,2016-06-22,6,2016,5,2.08,0.129,4,0.129,0
18,"ambosy","Sillago sihama",NA,"Sillago",1,27,2016-08-29,8,2016,1,2.43,0.095,1,0,0.095
18,"ambosy","Sillago sihama",NA,"Sillago",1,24,2017-01-30,1,2017,5,4.83,0.372,12,0.372,0
18,"ambosy","Sillago sihama",NA,"Sillago",1,5,2016-05-30,5,2016,2,4.07,0.055,1,0,0.055
18,"ambosy","Sillago sihama",NA,"Sillago",1,6,2017-04-15,4,2017,1,3.5,0.035,1,0,0.035
18,"ambosy","Sillago sihama",NA,"Sillago",1,33,2017-02-15,2,2017,1,6.8,0.075,1,0,0.075
18,"ambosy","Sillago sihama",NA,"Sillago",1,47,2016-09-23,9,2016,1,5.25,0.757047932330827,15,0.757047932330827,0
18,"ambosy","Sillago sihama",NA,"Sillago",1,36,2016-04-28,4,2016,1,4.77,1.26174655388471,25,1.26174655388471,0
18,"ambosy","Sillago sihama",NA,"Sillago",1,2,2016-10-15,10,2016,1,1.67,0.908457518796992,18,0.908457518796992,0
18,"ambosy","Sillago sihama",NA,"Sillago",1,2,2016-09-23,9,2016,1,4.08,1.86738489974937,37,1.86738489974937,0
18,"ambosy","Sillago sihama",NA,"Sillago",1,10,2016-04-26,4,2016,2,4.33,0.23,4,0,0.23
18,"ambosy","Sillago sihama",NA,"Sillago",1,4,2016-12-13,12,2016,1,2.5,0.0504698621553885,1,0.0504698621553885,0
18,"ambosy","Sillago sihama",NA,"Sillago",1,35,2016-02-22,2,2016,1,7.75,0.353289035087719,7,0.353289035087719,0
18,"ambosy","Sillago sihama",NA,"Sillago",1,6,2017-07-23,7,2017,1,4.22,0.201879448621554,4,0.201879448621554,0
18,"ambosy","Sillago sihama",NA,"Sillago",1,30,2016-04-28,4,2016,1,4.62,1.00939724310777,20,1.00939724310777,0
18,"ambosy","Sillago sihama",NA,"Sillago",1,37,2016-09-23,9,2016,1,4.08,1.61503558897243,32,1.61503558897243,0
18,"ambosy","Sillago sihama",NA,"Sillago",1,5,2016-06-20,6,2016,2,3.33,0.045,1,0.045,0
